id,name,canteen,shop,location,category,price,original_price,price_dinein,price_takeout,delivery_available,addon_only,min_order,delivery_fee,package_fee,delivery_start,portion_g,kcal,protein_g,fat_g,carbs_g,fiber_g,sodium_mg,sugar_g,oil_level,is_fried,is_drink,tags,estimate_note,external_price_note,source_note,available_breakfast,available_lunch,available_dinner,dinein_available,takeout_available,item_role,component_type,standalone_allowed,meal_anchor,complete_meal,shop_mode,bundle_group,provides_group,requires_group,choice_group,choice_min,choice_max,package_fee_per_order,delivery_fee_per_order,rule_note,preference_categories,is_light,light_anchor,soup_meal,soup_priority,counts_for_preference,auto_attach_scope,auto_attach_value,movement_counted
D0055,潮汕风味粿条（大份）,二饭,渝见粉面,二饭一楼,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,yujian_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0056,煎蛋（加料）,二饭,渝见粉面,二饭一楼,荤菜,2.0,2.0,2.0,2.0,0,1,0.0,1.2,1.0,,55,95,7,7,1,0,180,0,中,1,0,油炸或煎烤;蛋白质来源;中脂,按煎蛋1个估算,加料区，单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,yujian_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0057,杂酱（加料）,二饭,渝见粉面,二饭一楼,荤菜,5.0,5.0,5.0,5.0,0,1,0.0,1.2,1.0,,80,180,9,13,7,1,500,2,中,0,0,蛋白质来源;中脂,按杂酱加料约80g估算,加料区，单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,yujian_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0058,肉丝（加料）,二饭,渝见粉面,二饭一楼,荤菜,5.0,5.0,5.0,5.0,0,1,0.0,1.2,1.0,,80,150,17,8,3,0,350,1,中,0,0,蛋白质来源;中脂,按肉丝加料约80g估算,加料区，单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,yujian_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0059,牛肉（加料）,二饭,渝见粉面,二饭一楼,荤菜,10.0,10.0,10.0,10.0,0,1,0.0,1.2,1.0,,80,170,20,9,2,0,400,1,中,0,0,蛋白质来源;中脂,按牛肉加料约80g估算,加料区，单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,yujian_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0060,肥肠（加料）,二饭,渝见粉面,二饭一楼,荤菜,10.0,10.0,10.0,10.0,0,1,0.0,1.2,1.0,,80,250,12,22,2,0,450,1,高,0,0,蛋白质来源;高脂;高蛋白,按肥肠加料约80g估算,加料区，单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,yujian_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0061,杂酱干拌面,二饭,西安风味小吃,二饭二楼,主食,12.0,12.0,12.0,12.0,1,0,0.0,1.2,1.0,,520,730,27.0,27.0,88.0,2.5,1500,3.0,高,0,0,主食;可作正餐;含蛋白质;高脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0062,红烧牛肉拌面,二饭,西安风味小吃,二饭二楼,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,730,27.0,27.0,88.0,2.5,1500,3.0,高,0,0,主食;可作正餐;含蛋白质;高脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0063,牛腩汤面,二饭,西安风味小吃,二饭二楼,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,0,0,1,2,1,,,1
D0064,羊肉汤面,二饭,西安风味小吃,二饭二楼,主食,12.0,12.0,12.0,12.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,0,0,1,2,1,,,1
D0065,油泼面,二饭,西安风味小吃,二饭二楼,主食,12.0,12.0,12.0,12.0,1,0,0.0,1.2,1.0,,520,640,17.0,21.0,88.0,2.5,1500,3.0,高,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0066,清汤牛肉面,二饭,西安风味小吃,二饭二楼,主食,12.0,12.0,12.0,12.0,1,0,0.0,1.2,1.0,,520,560,24,16,82,3,1200,3,中,0,0,汤类;低脂,按一碗汤粉面约520g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,0,0,1,2,1,,,1
D0067,肉夹馍,二饭,西安风味小吃,二饭二楼,主食,8.0,8.0,8.0,8.0,1,0,0.0,1.2,1.0,,180,420,18.0,18.0,45.0,2.0,750,6.0,中,0,0,主食;可作正餐;中脂,按快餐单品常见份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0068,臊子面,二饭,西安风味小吃,二饭二楼,主食,12.0,12.0,12.0,12.0,1,0,0.0,1.2,1.0,,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0069,红烧牛肉粉,二饭,西安风味小吃,二饭二楼,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0070,牛杂汤粉,二饭,西安风味小吃,二饭二楼,主食,11.0,11.0,11.0,11.0,1,0,0.0,1.2,1.0,,520,650,17.0,23.0,88.0,2.5,1250,3.0,高,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,0,0,1,2,1,,,1
D0071,清汤汤粉,二饭,西安风味小吃,二饭二楼,主食,5.0,5.0,5.0,5.0,1,0,0.0,1.2,1.0,,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,0,0,1,2,1,,,1
D0072,杂酱汤粉,二饭,西安风味小吃,二饭二楼,主食,7.0,7.0,7.0,7.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,0,0,1,2,1,,,1
D0073,牛肉汤粉,二饭,西安风味小吃,二饭二楼,主食,9.0,9.0,9.0,9.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,0,0,1,2,1,,,1
D0074,肉夹馍套餐,二饭,西安风味小吃,二饭二楼,套餐,12.0,12.0,12.0,12.0,1,0,0.0,1.2,1.0,,500,800,28.0,34.0,88.0,3.0,950,3.0,高,0,0,可作正餐;含主食;高脂;高蛋白;高碳水,按米饭200g+主菜+配菜估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0075,牛肉拌面,二饭,西安风味小吃,二饭二楼,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,730,27.0,27.0,88.0,2.5,1500,3.0,高,0,0,主食;可作正餐;含蛋白质;高脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0076,牛腩拌面,二饭,西安风味小吃,二饭二楼,主食,12.0,12.0,12.0,12.0,1,0,0.0,1.2,1.0,,520,730,27.0,27.0,88.0,2.5,1500,3.0,高,0,0,主食;可作正餐;含蛋白质;高脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0077,羊肉烩面,二饭,西安风味小吃,二饭二楼,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0078,牛杂烩面,二饭,西安风味小吃,二饭二楼,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,17.0,23.0,88.0,2.5,1250,3.0,高,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0079,凉皮,二饭,西安风味小吃,二饭二楼,主食,12.0,12.0,12.0,12.0,1,0,0.0,1.2,1.0,,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0080,炒拉条,二饭,西安风味小吃,二饭二楼,主食,12.0,12.0,12.0,12.0,1,0,0.0,1.2,1.0,,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,other,1,0,0,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0081,猪杂粿条,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0082,猪杂米粉,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0083,海鲜粿条,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0084,海鲜米粉,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0085,纯肉粿条,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0086,纯肉米粉,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0087,牛肉丸粿条,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0088,牛肉丸米粉,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,650,27.0,21.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蛋白质;中脂;高蛋白;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0089,干粿+猪杂汤,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,570,25,15,82,3,1050,3,中,0,0,汤类;含蛋白质;中脂,按干粿约300g+一碗肉汤估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0090,干粿+海鲜汤,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,570,25,15,82,3,1050,3,中,0,0,汤类;含蛋白质;中脂,按干粿约300g+一碗肉汤估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0091,干粿+纯肉汤,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,570,25,15,82,3,1050,3,中,0,0,汤类;低脂,按干粿约300g+一碗肉汤估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0092,干粿+牛肉丸汤,一饭/二饭,万象粿条,一饭、二饭,主食,15.0,15.0,15.0,15.0,1,0,0.0,1.2,1.0,,520,570,25,15,82,3,1050,3,中,0,0,汤类;含蛋白质;中脂,按干粿约300g+一碗肉汤估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食;汤,1,1,1,3,1,,,1
D0093,时蔬瘦肉汤,一饭/二饭,万象粿条,一饭、二饭,汤,9.0,9.0,9.0,9.0,1,0,0.0,1.2,1.0,,260,190,18.0,9.0,8.0,3.0,800,1.0,中,0,0,汤类;含蛋白质;含蔬菜;中脂,按普通汤250g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,汤;荤菜,1,0,0,1,1,,,1
D0094,猪杂汤,一饭/二饭,万象粿条,一饭、二饭,汤,9.0,9.0,9.0,9.0,1,0,0.0,1.2,1.0,,260,190,18.0,9.0,8.0,1.0,800,1.0,中,0,0,汤类;含蛋白质;中脂,按普通汤250g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,汤;荤菜,1,0,0,1,1,,,1
D0095,海鲜汤,一饭/二饭,万象粿条,一饭、二饭,汤,9.0,9.0,9.0,9.0,1,0,0.0,1.2,1.0,,260,190,18.0,9.0,8.0,1.0,800,1.0,中,0,0,汤类;含蛋白质;中脂,按普通汤250g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,soup,1,0,0,normal,,,,,0,0,1.0,1.2,,汤,1,0,0,1,1,,,1
D0096,牛肉丸汤,一饭/二饭,万象粿条,一饭、二饭,汤,9.0,9.0,9.0,9.0,1,0,0.0,1.2,1.0,,260,190,18.0,9.0,8.0,1.0,800,1.0,中,0,0,汤类;含蛋白质;中脂,按普通汤250g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,汤;荤菜,1,0,0,1,1,,,1
D0097,青菜,一饭,自选快餐,一饭,素菜,2.0,2.0,2.0,2.0,1,0,0.0,1.2,1.0,,180,135,4.0,8.0,13.0,4.0,520,2.0,中,0,0,补蔬菜;高纤维;中脂,按蔬菜160g+食用油估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,vegetable,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,素菜,1,1,0,0,1,,,1
D0098,土豆丝,一饭,自选快餐,一饭,素菜,2.0,2.0,2.0,2.0,1,0,0.0,1.2,1.0,,180,195,4.0,13.0,21.0,4.0,520,2.0,中,0,0,补蔬菜;高纤维;中脂,按蔬菜160g+食用油估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,vegetable,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,素菜,0,0,0,0,1,,,1
D0099,包菜粉丝,一饭,自选快餐,一饭,主食,3.0,3.0,3.0,3.0,1,0,0.0,1.2,1.0,,90,210,7.0,6.0,32.0,1.5,350,4.0,中,0,0,主食;可作正餐;含蔬菜;中脂,按单个/单份面点估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,主食,0,0,0,0,1,,,1
D0100,蒸鸡蛋,一饭,自选快餐,一饭,荤菜,3.0,3.0,3.0,3.0,1,0,0.0,1.2,1.0,,60,220,15.0,14.0,8.0,0.0,100,1.0,中,0,0,蛋白质来源;中脂,按鸡蛋类常见份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,荤菜,1,1,0,0,1,,,1
D0101,狼牙土豆,一饭,自选快餐,一饭,主食,3.0,3.0,3.0,3.0,1,0,0.0,1.2,1.0,,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,other,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,主食,0,0,0,0,1,,,1
D0102,红烧腐竹,一饭,自选快餐,一饭,素菜,4.0,4.0,4.0,4.0,1,0,0.0,1.2,1.0,,180,195,4.0,13.0,21.0,4.0,520,2.0,中,0,0,补蔬菜;高纤维;中脂,按蔬菜160g+食用油估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,vegetable,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,素菜,0,0,0,0,1,,,1
D0103,黄瓜炒肉,一饭,自选快餐,一饭,荤菜,4.0,4.0,4.0,4.0,1,0,0.0,1.2,1.0,,200,340,24.0,22.0,18.0,3.0,750,3.0,中,0,0,蛋白质来源;含蔬菜;中脂,按单份荤菜约200g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,荤菜,0,0,0,0,1,,,1
D0104,莴笋炒肉,一饭,自选快餐,一饭,荤菜,4.0,4.0,4.0,4.0,1,0,0.0,1.2,1.0,,200,340,24.0,22.0,18.0,3.0,750,3.0,中,0,0,蛋白质来源;含蔬菜;中脂,按单份荤菜约200g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,vegetable,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,荤菜;素菜,0,0,0,0,1,,,1
D0105,豆角炒肉,一饭,自选快餐,一饭,荤菜,4.5,4.5,4.5,4.5,1,0,0.0,1.2,1.0,,200,340,24.0,22.0,18.0,3.0,750,3.0,中,0,0,蛋白质来源;含蔬菜;中脂,按单份荤菜约200g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,荤菜,0,0,0,0,1,,,1
D0106,热狗炒蛋,一饭,自选快餐,一饭,荤菜,4.5,4.5,4.5,4.5,1,0,0.0,1.2,1.0,,180,220,15.0,14.0,8.0,0.0,100,1.0,中,0,0,蛋白质来源;中脂,按鸡蛋类常见份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,荤菜,0,0,0,0,1,,,1
D0107,西兰花炒肉,一饭,自选快餐,一饭,荤菜,5.0,5.0,5.0,5.0,1,0,0.0,1.2,1.0,,200,340,24.0,22.0,10.0,1.0,750,3.0,中,0,0,蛋白质来源;中脂,按单份荤菜约200g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,荤菜,0,0,0,0,1,,,1
D0108,一碗香,一饭,自选快餐,一饭,荤菜,5.0,5.0,5.0,5.0,1,0,0.0,1.2,1.0,,200,340,24.0,22.0,10.0,1.0,750,3.0,中,0,0,蛋白质来源;中脂,按单份荤菜约200g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,荤菜,0,0,0,0,1,,,1
D0109,油炸小酥肉,一饭,自选快餐,一饭,荤菜,6.0,6.0,6.0,6.0,1,0,0.0,1.2,1.0,,200,440,24.0,32.0,10.0,1.0,750,3.0,高,1,0,油炸或煎烤;蛋白质来源;高脂,按单份荤菜约200g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,荤菜,0,0,0,0,1,,,1
D0110,烤鸡排,一饭,自选快餐,一饭,荤菜,6.0,6.0,6.0,6.0,1,0,0.0,1.2,1.0,,200,560,26.0,44.0,10.0,1.0,750,3.0,高,1,0,油炸或煎烤;蛋白质来源;高脂;高蛋白,按单份荤菜约200g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,荤菜,0,0,0,0,1,,,1
D0111,烤鸭,一饭,自选快餐,一饭,荤菜,6.0,6.0,6.0,6.0,1,0,0.0,1.2,1.0,,200,460,26.0,34.0,10.0,1.0,750,3.0,高,0,0,蛋白质来源;高脂;高蛋白,按单份荤菜约200g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,0,1,0,alacarte_rice,,zixuan_alacarte,,,0,0,1.0,1.2,按自选菜处理，需搭配同窗口白米饭,荤菜,0,0,0,0,1,,,1
